sampler,method,n_seeds,n_test,erm_qwk,method_qwk,delta_qwk,delta_qwk_seed42,delta_qwk_sd,delta_over_sd,ci_lower,ci_upper,p_value,verdict,erm_severe,method_severe,delta_severe,delta_severe_sd,erm_ece_scaled,method_ece_scaled,delta_ece_scaled,component_note,p_holm
natural,deep_coral,3,12424,0.7383170544314274,0.733754886019212,-0.004562168412215313,0.003532638881173056,0.007313191588834371,0.6238272793482857,-0.004596992596251771,0.01171917353798448,0.394,within seed noise,0.15982506975745867,0.16470809186520713,0.004883022107748454,0.005199098626391755,0.047202027593418884,0.04308866070960473,-0.0041133668838141514,alignment inactive in 59% of batches,0.788
natural,mixstyle,3,12424,0.7383170544314274,0.7443778765703084,0.006060822138881002,0.019428368863936618,0.01386525549380228,0.4371230044473517,0.01020797769585665,0.02855361887120061,0.0,within seed noise,0.15982506975745867,0.16012019746726766,0.000295127709808977,0.010871827588414281,0.047202027593418884,0.04607620093816291,-0.0011258266552559733,mixstyle active,0.0
natural,groupdro,3,12424,0.7383170544314274,0.7332634083298372,-0.005053646101590277,0.0005069218803818165,0.007160447787771002,0.7057723554972589,-0.007795859451059162,0.008906203471095227,0.8756,within seed noise,0.15982506975745867,0.16202511268512554,0.0022000429276668823,0.0057707757549517475,0.047202027593418884,0.044893887961954086,-0.0023081396314647957,a domain was a single image in 83% of its batches,0.8756
